0,0.0,0.0,11.49,0.642857143,0,0,0,14,-71,False,True,False,False,False,False,False,False,False,True,False
42,4.761904762,2.380952381,47.18,0.042553191,1,0,0,47,-6,False,False,True,False,False,False,False,False,False,False,True
10,50.0,0.0,24.98,0.333333333,1,0,0,6,0,False,False,False,False,False,True,False,True,False,False,False
38,15.78947368,7.894736842,40.25,0.0,1,1,0,0,-198,False,True,False,False,False,False,False,False,False,True,False
25,88.0,32.0,49.71,0.028169014,1,0,0,71,0,False,True,False,False,False,False,False,False,False,True,False
53,26.41509434,0.0,370.35,0.045454545,0,0,0,770,-286,False,False,False,False,False,True,False,False,False,True,False
53,26.41509434,5.660377358,210.15,0.00660793,0,0,0,908,0,False,True,False,False,False,False,False,False,True,False,False
45,8.888888889,2.222222222,82.17,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
0,0.0,0.0,139.15,0.0,0,0,0,0,-38,False,False,False,False,False,False,True,False,True,False,False
47,2.127659574,0.0,73.07,0.0,0,0,0,0,-527,True,False,False,False,False,False,False,False,False,True,False
11,63.63636364,0.0,40.02,0.0,1,1,0,0,0,True,False,False,False,False,False,False,False,True,False,False
45,15.55555556,0.0,55.81,0.142857143,0,0,0,56,-383,False,True,False,False,False,False,False,False,True,False,False
42,16.66666667,7.142857143,119.49,0.0,0,0,0,0,-76,False,False,False,False,False,False,True,False,False,False,True
29,0.0,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
32,12.5,6.25,35.0,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
30,16.66666667,3.333333333,85.35,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
36,44.44444444,22.22222222,51.71,0.0,0,0,0,0,-33,False,True,False,False,False,False,False,False,True,False,False
0,0.0,0.0,252.9,0.0,1,0,0,0,-1,False,False,False,False,False,False,True,False,True,False,False
0,0.0,0.0,156.21,0.0,0,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False
54,5.555555556,1.851851852,99.14,0.128571429,1,0,0,350,0,False,True,False,False,False,False,False,False,False,True,False
45,8.888888889,4.444444444,103.68,0.052631579,0,0,0,114,-139,True,False,False,False,False,False,False,False,False,True,False
40,62.5,20.0,129.11,0.021352313,0,0,0,281,-8,False,False,False,False,True,False,False,False,True,False,False
47,4.255319149,2.127659574,91.16,0.006779661,1,0,0,590,-1,False,False,False,False,False,False,True,False,False,True,False
25,16.0,4.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False
45,11.11111111,4.444444444,184.57,0.094594595,1,0,0,74,-129,False,False,False,False,False,False,True,False,False,True,False
6,100.0,33.33333333,40.0,0.0,1,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False
19,26.31578947,10.52631579,29.16,0.0,1,0,0,0,-34,True,False,False,False,False,False,False,False,True,False,False
46,4.347826087,0.0,51.63,0.0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
7,57.14285714,42.85714286,40.51,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True
0,0.0,0.0,150.0,0.0,0,0,0,0,-79,False,False,False,False,False,True,False,False,False,False,True
44,11.36363636,2.272727273,20.73,0.020746888,1,0,0,241,-97,False,True,False,False,False,False,False,False,False,True,False
43,0.0,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
16,31.25,6.25,35.62,0.5,1,0,0,4,0,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
36,11.11111111,2.777777778,132.82,0.0,1,0,0,0,-8,False,False,False,False,True,False,False,False,True,False,False
44,6.818181818,0.0,76.62,0.0,0,0,0,0,-41,False,False,False,False,False,True,False,False,False,True,False
29,72.4137931,6.896551724,48.41,0.041666667,1,0,0,48,0,False,False,False,False,False,True,False,False,False,False,True
22,81.81818182,0.0,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
47,4.255319149,0.0,45.37,0.004347826,0,0,0,920,-4,False,False,False,False,True,False,False,False,True,False,False
0,0.0,0.0,67.88,0.0,0,0,0,0,-23,False,False,False,False,False,True,False,False,False,True,False
47,0.0,0.0,111.44,0.055555556,0,0,0,126,35,False,False,False,False,True,False,False,False,False,False,True
41,29.26829268,0.0,61.23,0.0,1,0,0,0,-23,False,False,False,False,True,False,False,False,True,False,False
56,19.64285714,7.142857143,109.32,0.064367816,1,0,0,435,-1,False,False,False,False,True,False,False,False,False,True,False
0,0.0,0.0,134.63,0.0,0,0,0,0,-16,True,False,False,False,False,False,False,False,True,False,False
44,31.81818182,0.0,69.18,0.049295775,1,0,0,142,-187,True,False,False,False,False,False,False,True,False,False,False
30,90.0,13.33333333,111.91,0.008849558,0,0,0,791,-2,False,True,False,False,False,False,False,False,True,False,False
0,0.0,0.0,130.13,0.09375,0,0,0,32,-426,False,True,False,False,False,False,False,False,True,False,False
11,36.36363636,0.0,54.51,0.084695394,1,0,1,673,0,False,False,False,False,False,False,True,False,True,False,False
47,4.255319149,0.0,49.16,0.068767908,1,0,0,349,0,False,False,False,False,False,False,True,False,False,True,False
47,2.127659574,0.0,87.17,0.010672359,0,0,0,937,-17,False,True,False,False,False,False,False,False,False,True,False
35,0.0,0.0,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
48,0.0,0.0,50.17,0.030769231,1,1,0,130,-11,False,False,False,False,True,False,False,False,True,False,False
0,0.0,0.0,135.97,0.0,0,0,0,0,-1,True,False,False,False,False,False,False,False,False,True,False
22,4.545454545,4.545454545,35.0,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
47,2.127659574,0.0,51.87,0.007874016,0,0,0,508,-62,False,True,False,False,False,False,False,False,False,True,False
26,69.23076923,11.53846154,53.38,0.0,1,0,0,0,-26,False,False,False,False,False,False,True,True,False,False,False
33,9.090909091,6.060606061,45.02,0.0,1,1,0,0,0,False,True,False,False,False,False,False,False,True,False,False
40,25.0,0.0,302.43,0.0,0,0,0,0,-7,False,False,False,False,True,False,False,False,True,False,False
11,72.72727273,0.0,57.82,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True
16,0.0,0.0,64.82,0.071428571,0,0,0,28,-262,False,False,False,False,False,True,False,False,False,True,False
0,0.0,0.0,66.33,0.0,1,0,0,0,-127,False,False,False,False,True,False,False,False,False,True,False
32,6.25,3.125,40.2,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
45,0.0,0.0,85.25,0.0,0,0,0,0,-1,False,False,False,False,False,True,False,False,False,False,True
29,86.20689655,31.03448276,44.77,0.051948052,1,0,0,77,-23,False,False,False,False,False,True,False,False,False,False,True
30,56.66666667,6.666666667,73.8,0.219512195,1,0,0,41,-1,False,False,False,False,False,False,True,False,False,True,False
0,0.0,0.0,46.64,0.028985507,1,0,0,69,0,False,False,False,False,False,True,False,False,False,False,True
47,0.0,0.0,113.37,0.19047619,0,0,0,21,-35,False,True,False,False,False,False,False,False,False,True,False
29,48.27586207,13.79310345,128.04,0.0,1,0,0,0,-3,False,False,False,False,True,False,False,False,True,False,False
33,9.090909091,6.060606061,17.15,0.0,1,0,0,0,-25,False,False,False,False,False,False,True,False,False,False,True
19,78.94736842,36.84210526,90.01,0.181818182,1,1,0,11,0,False,False,False,False,False,True,False,False,False,False,True
26,34.61538462,19.23076923,31.02,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
26,19.23076923,3.846153846,50.74,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
30,13.33333333,3.333333333,50.69,0.0,1,0,0,0,-1,False,False,False,False,False,True,False,False,True,False,False
62,20.96774194,3.225806452,79.85,0.069173942,0,1,0,1489,-11,False,True,False,False,False,False,False,False,False,True,False
20,90.0,15.0,38.96,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
36,0.0,0.0,72.81,0.0,0,0,0,0,39,False,False,False,True,False,False,False,False,False,False,True
30,36.66666667,10.0,40.0,0.0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
37,29.72972973,2.702702703,44.67,0.0,1,0,0,0,-19,True,False,False,False,False,False,False,False,False,False,True
45,28.88888889,8.888888889,45.75,0.0,1,0,1,0,-111,False,False,False,False,False,False,True,False,False,False,True
7,14.28571429,0.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
21,9.523809524,0.0,29.0,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
44,15.90909091,2.272727273,50.47,0.105263158,1,0,0,19,-27,False,False,False,False,True,False,False,False,True,False,False
30,10.0,6.666666667,31.54,0.0625,1,0,0,32,0,False,False,True,False,False,False,False,True,False,False,False
35,65.71428571,20.0,53.8,0.011904762,0,0,0,168,-15,False,True,False,False,False,False,False,False,True,False,False
31,0.0,0.0,31.0,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
43,51.1627907,2.325581395,58.7,0.036984353,1,0,0,703,-28,False,True,False,False,False,False,False,False,False,True,False
35,42.85714286,17.14285714,29.95,0.0,1,0,0,0,-25,False,True,False,False,False,False,False,False,False,False,True
47,19.14893617,6.382978723,81.49,0.005903188,0,0,0,847,0,False,True,False,False,False,False,False,False,True,False,False
35,8.571428571,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True
44,29.54545455,0.0,16.24,0.0,0,0,0,0,-1,False,False,False,False,False,False,True,False,False,True,False
22,68.18181818,13.63636364,48.38,0.084745763,1,1,0,59,0,False,True,False,False,False,False,False,False,False,True,False
34,26.47058824,8.823529412,137.49,0.0,1,0,0,0,-51,False,False,True,False,False,False,False,True,False,False,False
30,33.33333333,6.666666667,54.4,0.0,1,0,0,0,-5,False,False,False,False,False,True,False,False,False,True,False
36,13.88888889,8.333333333,163.56,0.0,1,1,0,0,-5,False,True,False,False,False,False,False,False,True,False,False
24,50.0,4.166666667,1.0,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True
0,0.0,0.0,42.4,0.088235294,0,0,0,34,39,False,False,False,True,False,False,False,False,False,False,True
41,2.43902439,2.43902439,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
57,12.28070175,7.01754386,169.9,0.110932476,1,0,0,622,-4,True,False,False,False,False,False,False,False,True,False,False
6,66.66666667,33.33333333,97.82,0.0,1,0,0,0,-1,False,False,False,False,False,False,True,False,False,False,True
7,71.42857143,0.0,29.0,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0.0,90.02,0.020833333,0,0,0,288,35,False,False,False,False,True,False,False,False,False,False,True
38,50.0,15.78947368,63.77,0.022900763,1,0,0,131,-1,False,False,True,False,False,False,False,False,False,False,True
43,9.302325581,2.325581395,33.6,0.0,1,0,0,0,-43,False,False,False,False,False,False,True,True,False,False,False
51,7.843137255,1.960784314,52.83,0.105263158,1,1,0,38,0,False,False,False,False,False,True,False,False,False,True,False
20,5.0,5.0,29.0,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True
28,28.57142857,21.42857143,74.31,0.111111111,1,0,1,36,0,False,False,False,False,False,True,False,True,False,False,False
38,31.57894737,5.263157895,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
38,23.68421053,18.42105263,30.74,0.057142857,1,0,0,35,-7,True,False,False,False,False,False,False,False,False,False,True
22,0.0,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
0,0.0,0.0,119.58,0.0,0,0,0,0,-2,True,False,False,False,False,False,False,False,False,True,False
47,14.89361702,6.382978723,44.59,0.0,1,0,0,0,-201,False,True,False,False,False,False,False,False,True,False,False
0,0.0,0.0,52.4,0.015748031,0,0,0,127,-3,False,False,False,False,False,True,False,False,True,False,False
0,0.0,0.0,73.47,0.053254438,0,0,0,169,0,False,True,False,False,False,False,False,False,False,True,False
48,16.66666667,2.083333333,71.76,0.021872864,0,0,0,1463,-118,True,False,False,False,False,False,False,False,False,True,False
28,100.0,17.85714286,50.19,0.068965517,1,1,0,58,-4,False,False,False,False,False,True,False,False,False,False,True
5,80.0,40.0,47.32,0.0,1,1,1,0,0,True,False,False,False,False,False,False,False,False,False,True
0,0.0,0.0,80.33,0.0,0,0,0,0,-3,False,False,False,False,False,False,True,False,True,False,False
33,0.0,0.0,40.02,0.0,1,0,0,0,-61,False,True,False,False,False,False,False,False,True,False,False
45,0.0,0.0,57.63,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
40,17.5,2.5,81.98,0.0,1,0,0,0,-54,False,False,False,False,False,True,False,True,False,False,False
0,0.0,0.0,29.04,0.0,0,0,0,0,-3,False,False,False,False,True,False,False,False,False,True,False
30,10.0,0.0,40.0,0.0,1,0,1,0,0,False,False,False,False,False,False,True,False,False,False,True
20,5.0,5.0,123.43,0.0,0,0,0,0,-6,False,True,False,False,False,False,False,False,False,True,False
44,75.0,2.272727273,50.94,0.050167224,1,1,0,299,0,False,False,False,False,False,False,True,False,True,False,False
4,100.0,25.0,51.2,0.06741573,1,0,0,89,0,False,False,True,False,False,False,False,True,False,False,False
16,12.5,0.0,83.07,0.181818182,0,0,0,11,0,False,False,False,False,False,True,False,False,False,False,True
45,4.444444444,0.0,88.56,0.0,1,0,0,0,-12,False,False,False,False,False,True,False,False,True,False,False
46,13.04347826,4.347826087,51.3,0.050251256,0,1,0,199,-54,False,False,False,False,False,True,False,False,False,False,True
8,100.0,12.5,31.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
29,6.896551724,3.448275862,40.02,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
26,11.53846154,0.0,35.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False
51,9.803921569,5.882352941,102.38,0.008080808,0,0,0,495,35,False,False,False,False,True,False,False,False,False,False,True
13,23.07692308,15.38461538,35.0,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True
41,97.56097561,24.3902439,17.93,0.14,1,1,0,300,-94,False,False,False,False,False,True,False,False,True,False,False
43,6.976744186,0.0,162.61,0.010582011,1,0,0,189,0,False,True,False,False,False,False,False,False,False,True,False
5,40.0,0.0,65.08,0.0,1,1,0,0,0,True,False,False,False,False,False,False,False,False,True,False
55,27.27272727,10.90909091,35.67,0.095238095,1,0,0,21,-99,False,False,False,False,False,True,False,True,False,False,False
16,0.0,0.0,57.91,0.0,0,0,0,0,-14,False,True,False,False,False,False,False,False,True,False,False
31,90.32258065,6.451612903,92.18,0.0,1,0,0,0,-44,True,False,False,False,False,False,False,False,False,True,False
22,13.63636364,0.0,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
25,92.0,16.0,80.9,0.157894737,1,0,0,19,-19,True,False,False,False,False,False,False,False,False,False,True
54,7.407407407,3.703703704,103.75,0.025458248,0,0,0,982,-38,False,False,False,False,False,True,False,False,False,True,False
47,14.89361702,2.127659574,60.73,0.020920502,0,0,0,717,-41,False,False,False,False,False,True,False,False,True,False,False
25,4.0,0.0,40.2,0.0,1,1,0,0,0,False,False,False,False,False,False,True,False,False,True,False
0,0.0,0.0,71.37,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
46,6.52173913,0.0,88.63,0.089552239,1,0,0,134,-21,False,False,False,False,False,True,False,False,False,True,False
22,95.45454545,0.0,39.97,0.0,1,1,0,0,0,True,False,False,False,False,False,False,False,True,False,False
37,0.0,0.0,40.02,0.0,1,1,0,0,0,False,False,False,False,False,True,False,False,True,False,False
43,9.302325581,0.0,25.54,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
45,4.444444444,2.222222222,146.32,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
0,0.0,0.0,41.66,0.0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
21,47.61904762,14.28571429,40.02,0.0,1,0,0,0,-4,False,False,False,False,False,False,True,False,True,False,False
0,0.0,0.0,12.3,0.0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False
25,44.0,12.0,45.7,0.133333333,1,0,1,15,0,False,False,False,False,False,True,False,True,False,False,False
24,8.333333333,4.166666667,35.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
0,0.0,0.0,46.17,0.133333333,0,0,0,15,0,False,True,False,False,False,False,False,False,False,True,False
31,6.451612903,0.0,60.26,0.375,1,0,0,8,-1,True,False,False,False,False,False,False,False,True,False,False
44,52.27272727,15.90909091,48.95,0.134212568,1,0,0,1289,-350,False,False,False,False,True,False,False,False,False,True,False
36,2.777777778,2.777777778,100.13,0.0,1,0,0,0,-11,False,False,False,False,True,False,False,False,True,False,False
56,26.78571429,7.142857143,59.74,0.010629599,0,0,0,1223,0,False,False,False,False,False,False,True,False,False,True,False
0,0.0,0.0,73.6,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
52,1.923076923,0.0,115.96,0.059585492,1,0,0,772,0,False,False,False,False,False,True,False,False,True,False,False
41,12.19512195,4.87804878,52.22,0.0,1,0,0,0,-28,False,False,True,False,False,False,False,False,False,False,True
22,4.545454545,0.0,52.7,0.0,1,0,0,0,-36,True,False,False,False,False,False,False,False,True,False,False
34,58.82352941,2.941176471,32.73,0.009009009,0,0,0,666,-1,False,True,False,False,False,False,False,False,True,False,False
26,7.692307692,0.0,45.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
30,60.0,0.0,82.76,0.0,1,0,0,0,0,False,False,False,False,False,True,False,True,False,False,False
0,0.0,0.0,61.2,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
16,50.0,6.25,36.97,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0.0,49.48,0.0,0,0,0,0,-155,False,False,False,False,False,True,False,False,False,False,True
42,45.23809524,4.761904762,60.42,0.083333333,1,1,0,72,-45,False,True,False,False,False,False,False,False,True,False,False
37,0.0,0.0,40.02,0.0,1,0,0,0,-51,False,False,False,False,False,False,True,False,True,False,False
24,12.5,12.5,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
1,100.0,0.0,40.0,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
31,16.12903226,0.0,108.13,0.272727273,1,0,0,11,-54,False,False,False,False,True,False,False,False,True,False,False
4,0.0,0.0,55.95,0.0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
32,3.125,0.0,40.02,0.0,1,0,0,0,-20,False,False,False,False,False,True,False,False,True,False,False
55,40.0,3.636363636,113.63,0.023109244,1,0,0,476,-111,False,True,False,False,False,False,False,False,True,False,False
39,20.51282051,2.564102564,40.02,0.0,1,0,0,0,-51,False,True,False,False,False,False,False,False,False,True,False
4,100.0,25.0,29.0,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
31,12.90322581,3.225806452,40.27,0.0,1,1,0,0,0,False,True,False,False,False,False,False,False,True,False,False
47,2.127659574,0.0,38.44,0.0,0,0,0,0,-344,True,False,False,False,False,False,False,False,False,True,False
35,80.0,5.714285714,29.66,0.049295775,0,0,0,142,0,False,False,False,False,False,False,True,False,True,False,False
47,2.127659574,0.0,110.02,0.04704797,0,0,0,1084,-266,False,False,False,False,False,True,False,False,False,True,False
1,0.0,0.0,90.67,0.01980198,0,0,0,505,0,False,True,False,False,False,False,False,False,False,True,False
0,0.0,0.0,12.3,0.0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
2,50.0,0.0,38.06,0.086956522,1,0,0,23,0,False,True,False,False,False,False,False,False,True,False,False
42,11.9047619,4.761904762,40.02,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
31,32.25806452,0.0,100.32,0.137254902,1,0,0,51,-7,False,False,False,False,False,False,True,False,True,False,False
19,57.89473684,0.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
35,25.71428571,5.714285714,40.0,0.0,1,0,0,0,-14,False,False,False,False,False,False,True,False,False,False,True
31,6.451612903,3.225806452,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
37,5.405405405,0.0,40.02,0.0,1,1,0,0,0,False,False,True,False,False,False,False,False,False,False,True
16,18.75,12.5,29.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
28,28.57142857,3.571428571,45.02,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False
40,7.5,5.0,45.02,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False
14,78.57142857,0.0,42.02,0.0,1,0,0,0,-6,False,False,False,False,False,False,True,False,False,True,False
0,0.0,0.0,68.73,0.050505051,0,0,0,99,-30,False,False,False,False,True,False,False,False,True,False,False
40,65.0,0.0,37.07,0.181818182,0,0,0,77,-84,False,False,False,False,False,False,True,False,False,True,False
30,10.0,3.333333333,40.27,0.0,1,1,0,0,0,True,False,False,False,False,False,False,False,True,False,False
16,0.0,0.0,229.98,0.041666667,0,0,0,48,-42,False,False,False,False,False,False,True,False,True,False,False
10,90.0,30.0,209.23,0.181818182,1,0,1,11,0,False,False,False,False,True,False,False,False,True,False,False
29,3.448275862,0.0,69.48,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
26,11.53846154,3.846153846,40.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
25,28.0,8.0,66.12,0.142857143,1,0,0,21,0,False,False,False,False,True,False,False,False,True,False,False
38,52.63157895,21.05263158,47.57,0.2,0,0,0,10,0,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0.0,104.69,0.0,0,0,0,0,-4,False,False,False,False,False,True,False,False,True,False,False
29,51.72413793,3.448275862,55.07,0.090909091,1,0,0,33,-3,True,False,False,False,False,False,False,False,True,False,False
0,0.0,0.0,41.94,0.081081081,1,0,0,37,-80,False,False,False,False,False,False,True,False,False,True,False
33,87.87878788,42.42424242,53.56,0.022371365,0,0,0,447,-5,False,True,False,False,False,False,False,False,False,True,False
45,8.888888889,0.0,99.69,0.0,1,0,0,0,-25,False,False,False,False,False,False,True,False,False,False,True
